step,drag,lift,cd,cl
5.000000000000000000e+03,-2.915031263441104858e+00,4.039284298067291612e-01,-2.530409082848181157e+01,3.506323175405634540e+00
5.100000000000000000e+03,-2.882156930226632330e+00,4.035192048565959810e-01,-2.501872335266173764e+01,3.502770875491284297e+00
5.200000000000000000e+03,-2.844856402396425565e+00,4.104970767818088562e-01,-2.469493404858008034e+01,3.563342680397645790e+00
5.300000000000000000e+03,-2.813313565143164663e+00,4.232583074847187654e-01,-2.442112469742330205e+01,3.674117252471516881e+00
5.400000000000000000e+03,-2.776547045322244500e+00,4.245383731838291985e-01,-2.410197087953336847e+01,3.685228933887406022e+00
5.500000000000000000e+03,-2.731322799266685308e+00,4.244453660855841970e-01,-2.370939929918997535e+01,3.684421580604029245e+00
5.600000000000000000e+03,-2.698075724170377665e+00,4.324636605673153888e-01,-2.342079621675674872e+01,3.754024831313501398e+00
5.700000000000000000e+03,-2.687961898297769547e+00,4.396557892444190596e-01,-2.333300258939035743e+01,3.816456503857803995e+00
5.800000000000000000e+03,-2.717597062853676082e+00,4.348220462267048392e-01,-2.359025228171593724e+01,3.774496929051256888e+00
5.900000000000000000e+03,-2.778688722505916697e+00,4.113725130175934774e-01,-2.412056182730830400e+01,3.570941953277720682e+00
