step,drag,lift,cd,cl
5.000000000000000000e+03,-1.093401275222373847e+00,4.677131683474716195e-01,-1.102219027441909027e+01,4.714850487373705157e+00
5.100000000000000000e+03,-1.093524949193430462e+00,4.936844550673370469e-01,-1.102343698783699999e+01,4.976657813178800183e+00
5.200000000000000000e+03,-1.093591420128651626e+00,5.191550602667894809e-01,-1.102410705774850364e+01,5.233417946237796770e+00
5.300000000000000000e+03,-1.093584397142326248e+00,5.442060281118588083e-01,-1.102403626151538418e+01,5.485947864030833898e+00
5.400000000000000000e+03,-1.093500517809494976e+00,5.689218572745908808e-01,-1.102319070372474741e+01,5.735099367687407579e+00
5.500000000000000000e+03,-1.093349887311789725e+00,5.933872315594591607e-01,-1.102167225112691185e+01,5.981726124591321359e+00
5.600000000000000000e+03,-1.093153797753492418e+00,6.176769327122153541e-01,-1.101969554186988276e+01,6.226581982986041375e+00
5.700000000000000000e+03,-1.092944513930909078e+00,6.418485042898340875e-01,-1.101758582591642188e+01,6.470247019050746395e+00
5.800000000000000000e+03,-1.092766172761881815e+00,6.659374953859533708e-01,-1.101578803187380728e+01,6.713079590584206890e+00
5.900000000000000000e+03,-1.092675259097533935e+00,6.899526821473858096e-01,-1.101487156348320440e+01,6.955168166808324060e+00
6.000000000000000000e+03,-1.092740328044081055e+00,7.138693973082637090e-01,-1.101552750044436380e+01,7.196264085768786956e+00
6.100000000000000000e+03,-1.093039553021821764e+00,7.376237469221288423e-01,-1.101854388126836426e+01,7.435723255263394726e+00
6.200000000000000000e+03,-1.093654045671649921e+00,7.611102642472512558e-01,-1.102473836362550230e+01,7.672482502492451673e+00
6.300000000000000000e+03,-1.094654851748073865e+00,7.841865265783967143e-01,-1.103482713455719555e+01,7.905106114701578868e+00
6.400000000000000000e+03,-1.096083448220543710e+00,8.066880950940502615e-01,-1.104922830867483441e+01,8.131936442480345306e+00
6.500000000000000000e+03,-1.097928649318429262e+00,8.284563714307527915e-01,-1.106782912619384263e+01,8.351374712003554635e+00
6.600000000000000000e+03,-1.100106872639633249e+00,8.493775388156318273e-01,-1.108978702257694771e+01,8.562273576770481398e+00
6.700000000000000000e+03,-1.102455385536370125e+00,8.694244197159266552e-01,-1.111346154774566486e+01,8.764359069717000850e+00
6.800000000000000000e+03,-1.104746244713832759e+00,8.886880336242999334e-01,-1.113655488622815248e+01,8.958548726051409616e+00
6.900000000000000000e+03,-1.106722056988163505e+00,9.073848770569890032e-01,-1.115647234867100224e+01,9.147024970332550353e+00
7.000000000000000000e+03,-1.108145620611952653e+00,9.258327743464762616e-01,-1.117082278842694087e+01,9.332991676879800025e+00
7.100000000000000000e+03,-1.108849559814698571e+00,9.443999087719522345e-01,-1.117791894974494404e+01,9.520160370685001539e+00
7.200000000000000000e+03,-1.108771745160092026e+00,9.634424456151320371e-01,-1.117713452782350636e+01,9.712121427571894117e+00
7.300000000000000000e+03,-1.107967498035599796e+00,9.832496192858867223e-01,-1.116902719793951348e+01,9.911790516994825495e+00
7.400000000000000000e+03,-1.106597106858682178e+00,1.004009557173797473e+00,-1.115521277075284345e+01,1.012106408441328043e+01
7.500000000000000000e+03,-1.104893932568220327e+00,1.025799131425446875e+00,-1.113804367508286575e+01,1.034071705065974633e+01
7.600000000000000000e+03,-1.103122198199218085e+00,1.048592809899482781e+00,-1.112018344958889138e+01,1.057049203527704329e+01
7.700000000000000000e+03,-1.101534262164105549e+00,1.072282374631938540e+00,-1.110417602988009556e+01,1.080929813137034756e+01
7.800000000000000000e+03,-1.100335549206862940e+00,1.096700795747758361e+00,-1.109209222990789101e+01,1.105545157003788503e+01
7.900000000000000000e+03,-1.099662327846006926e+00,1.121646548755145689e+00,-1.108530572425410021e+01,1.130692085438654892e+01
