step,drag,lift,cd,cl
1.200000000000000000e+03,-8.580779341293841567e-01,5.636837719274348513e-02,-2.145194835323459870e+01,1.409209429818586878e+00
1.250000000000000000e+03,-8.551307854161953603e-01,3.840842304458141898e-02,-2.137826963540488023e+01,9.602105761145353080e-01
1.300000000000000000e+03,-8.286017412009324401e-01,8.517667649603155589e-03,-2.071504353002330845e+01,2.129416912400788620e-01
1.350000000000000000e+03,-7.887799020539186801e-01,-3.708443392935555083e-02,-1.971949755134796334e+01,-9.271108482338885626e-01
1.400000000000000000e+03,-7.488125283720686864e-01,-8.273811925472099316e-02,-1.872031320930171461e+01,-2.068452981368024357e+00
1.450000000000000000e+03,-7.080941917919995054e-01,-1.195507987210553541e-01,-1.770235479479998375e+01,-2.988769968026383061e+00
1.500000000000000000e+03,-6.782725446647429601e-01,-1.323923686148776591e-01,-1.695681361661857167e+01,-3.309809215371940727e+00
1.550000000000000000e+03,-6.660385903137109320e-01,-1.255136842188611934e-01,-1.665096475784277175e+01,-3.137842105471529308e+00
1.600000000000000000e+03,-6.634263016294584814e-01,-1.070790801345564702e-01,-1.658565754073645948e+01,-2.676977003363911312e+00
1.650000000000000000e+03,-6.668189693422638120e-01,-8.510134373673573782e-02,-1.667047423355659319e+01,-2.127533593418393210e+00
1.700000000000000000e+03,-6.732684252682716863e-01,-6.818114102066277771e-02,-1.683171063170678750e+01,-1.704528525516569193e+00
1.750000000000000000e+03,-6.821073253676755987e-01,-5.744023453699655807e-02,-1.705268313419188786e+01,-1.436005863424913764e+00
1.800000000000000000e+03,-6.890528198074751254e-01,-5.468054855934556535e-02,-1.722632049518687580e+01,-1.367013713983638912e+00
1.850000000000000000e+03,-6.939457740767005500e-01,-5.692733156022259516e-02,-1.734864435191751042e+01,-1.423183289005564678e+00
1.900000000000000000e+03,-6.970716255481894663e-01,-6.306395630919568729e-02,-1.742679063870473399e+01,-1.576598907729891863e+00
1.950000000000000000e+03,-6.992613501485779315e-01,-6.779336003018554546e-02,-1.748153375371444440e+01,-1.694834000754638303e+00
2.000000000000000000e+03,-7.015218884619696116e-01,-6.867532315563731893e-02,-1.753804721154923740e+01,-1.716883078890932612e+00
2.050000000000000000e+03,-7.047630300756319022e-01,-6.290271389809065639e-02,-1.761907575189079367e+01,-1.572567847452266188e+00
2.100000000000000000e+03,-7.094933097578903780e-01,-5.155876429629551588e-02,-1.773733274394725612e+01,-1.288969107407387682e+00
2.150000000000000000e+03,-7.154853867808289580e-01,-3.723473707245544134e-02,-1.788713466952071940e+01,-9.308684268113858185e-01
2.200000000000000000e+03,-7.216810270730827925e-01,-2.448144850245820292e-02,-1.804202567682706615e+01,-6.120362125614549065e-01
2.250000000000000000e+03,-7.263443799933904099e-01,-1.687473272523720008e-02,-1.815860949983475692e+01,-4.218683181309298980e-01
2.300000000000000000e+03,-7.275506846049679677e-01,-1.685348548946971614e-02,-1.818876711512419675e+01,-4.213371372367428203e-01
2.350000000000000000e+03,-7.241307970429106122e-01,-2.481383264792031557e-02,-1.810326992607276253e+01,-6.203458161980077712e-01
2.400000000000000000e+03,-7.161407040814160574e-01,-3.905475651368512519e-02,-1.790351760203539655e+01,-9.763689128421279007e-01
2.450000000000000000e+03,-7.052106934277260208e-01,-5.611031037070531025e-02,-1.763026733569314786e+01,-1.402757759267632576e+00
2.500000000000000000e+03,-6.943129478346263816e-01,-7.095686682565158221e-02,-1.735782369586565466e+01,-1.773921670641289250e+00
2.550000000000000000e+03,-6.864253459323261808e-01,-7.906884475284850500e-02,-1.716063364830815274e+01,-1.976721118821212153e+00
2.600000000000000000e+03,-6.822285463457233856e-01,-7.836738908704994622e-02,-1.705571365864308220e+01,-1.959184727176248364e+00
2.650000000000000000e+03,-6.824223708972678715e-01,-7.011907047632032208e-02,-1.706055927243169279e+01,-1.752976761908007663e+00
2.700000000000000000e+03,-6.860621108180029459e-01,-5.816445144621782554e-02,-1.715155277045007054e+01,-1.454111286155445271e+00
2.750000000000000000e+03,-6.913609997723899614e-01,-4.680756333362489502e-02,-1.728402499430974615e+01,-1.170189083340622105e+00
2.800000000000000000e+03,-6.964131117571598084e-01,-3.883039246628956082e-02,-1.741032779392899243e+01,-9.707598116572387914e-01
2.850000000000000000e+03,-7.000604408629311770e-01,-3.566839738484679084e-02,-1.750151102157327543e+01,-8.917099346211696531e-01
2.900000000000000000e+03,-7.015947236801697295e-01,-3.751799973549710399e-02,-1.753986809200424091e+01,-9.379499933874274609e-01
2.950000000000000000e+03,-7.003840826996953206e-01,-4.352701728887350269e-02,-1.750960206749238068e+01,-1.088175432221837324e+00
3.000000000000000000e+03,-6.969369606735300593e-01,-5.176025778683485817e-02,-1.742342401683824704e+01,-1.294006444670871225e+00
3.050000000000000000e+03,-6.925580554937221800e-01,-5.975059645242430245e-02,-1.731395138734304950e+01,-1.493764911310607291e+00
3.100000000000000000e+03,-6.886901191917547127e-01,-6.481480254195828850e-02,-1.721725297979386582e+01,-1.620370063548956852e+00
3.150000000000000000e+03,-6.865036611456336590e-01,-6.508007829909737141e-02,-1.716259152864083859e+01,-1.627001957477433924e+00
3.200000000000000000e+03,-6.866259450338045855e-01,-6.034129917016413380e-02,-1.716564862584511175e+01,-1.508532479254103054e+00
3.250000000000000000e+03,-6.889323027818081702e-01,-5.224825421430766975e-02,-1.722330756954520226e+01,-1.306206355357691473e+00
3.300000000000000000e+03,-6.925343352293376054e-01,-4.359138974910573699e-02,-1.731335838073343680e+01,-1.089784743727643113e+00
3.350000000000000000e+03,-6.961907647876657279e-01,-3.707894048252113883e-02,-1.740476911969163964e+01,-9.269735120630282488e-01
3.400000000000000000e+03,-6.986702571638000459e-01,-3.437189517298415431e-02,-1.746675642909499615e+01,-8.592973793246037051e-01
3.450000000000000000e+03,-6.991134143040192983e-01,-3.586607411907580256e-02,-1.747783535760047968e+01,-8.966518529768948698e-01
3.500000000000000000e+03,-6.972502067046681962e-01,-4.100030235885682856e-02,-1.743125516761670113e+01,-1.025007558971420485e+00
3.550000000000000000e+03,-6.934712704523890991e-01,-4.844444857122146703e-02,-1.733678176130972304e+01,-1.211111214280536474e+00
3.600000000000000000e+03,-6.887521730511126927e-01,-5.626592312630764037e-02,-1.721880432627781232e+01,-1.406648078157690662e+00
3.650000000000000000e+03,-6.843862621981552374e-01,-6.225047442736691972e-02,-1.710965655495387594e+01,-1.556261860684172715e+00
3.700000000000000000e+03,-6.815621486357122949e-01,-6.453689915467052118e-02,-1.703905371589280549e+01,-1.613422478866762821e+00
3.750000000000000000e+03,-6.809440192779784295e-01,-6.235737284773680555e-02,-1.702360048194945819e+01,-1.558934321193419903e+00
3.800000000000000000e+03,-6.825748082982103782e-01,-5.644826981662338233e-02,-1.706437020745525501e+01,-1.411206745415584329e+00
3.850000000000000000e+03,-6.859920915098975946e-01,-4.875473095577942395e-02,-1.714980228774743765e+01,-1.218868273894485377e+00
3.900000000000000000e+03,-6.902091632968361257e-01,-4.163508521520500882e-02,-1.725522908242090026e+01,-1.040877130380124971e+00
3.950000000000000000e+03,-6.939870531086516081e-01,-3.696296397277486212e-02,-1.734967632771628843e+01,-9.240740993193713448e-01
