step,drag,lift,cd,cl
2.500000000000000000e+03,-6.608928158454556723e-01,-9.189451956523864151e-02,-1.652232039613639003e+01,-2.297362989130965705e+00
2.550000000000000000e+03,-6.484454760705179455e-01,-1.290765695742635000e-01,-1.621113690176294497e+01,-3.226914239356586833e+00
2.600000000000000000e+03,-6.495664395360929433e-01,-1.351799783780470998e-01,-1.623916098840232181e+01,-3.379499459451176691e+00
2.650000000000000000e+03,-6.607663774341180352e-01,-1.047444060789707032e-01,-1.651915943585294855e+01,-2.618610151974267275e+00
2.700000000000000000e+03,-6.761594973958650057e-01,-5.372122342783174770e-02,-1.690398743489662081e+01,-1.343030585695793366e+00
2.750000000000000000e+03,-6.917660934174869602e-01,-8.160835801616438123e-03,-1.729415233543717179e+01,-2.040208950404109045e-01
2.800000000000000000e+03,-7.024348694670090598e-01,1.249050399809358003e-02,-1.756087173667522450e+01,3.122625999523394591e-01
2.850000000000000000e+03,-7.014462233513777401e-01,3.509513743710446221e-03,-1.753615558378443851e+01,8.773784359276114164e-02
2.900000000000000000e+03,-6.863404268035254718e-01,-2.870718266618542402e-02,-1.715851067008813402e+01,-7.176795666546355035e-01
2.950000000000000000e+03,-6.633629093578052860e-01,-7.523853135693212013e-02,-1.658407273394512771e+01,-1.880963283923302587e+00
3.000000000000000000e+03,-6.444503251822182310e-01,-1.232999646889975792e-01,-1.611125812955545200e+01,-3.082499117224938967e+00
3.050000000000000000e+03,-6.397004016526299797e-01,-1.519471748814215650e-01,-1.599251004131574661e+01,-3.798679372035538293e+00
3.100000000000000000e+03,-6.501262626281552048e-01,-1.431533448971705758e-01,-1.625315656570387546e+01,-3.578833622429263617e+00
3.150000000000000000e+03,-6.686667310222701444e-01,-9.870605498065290750e-02,-1.671666827555674928e+01,-2.467651374516321994e+00
3.200000000000000000e+03,-6.889771989211800340e-01,-4.071748059470099712e-02,-1.722442997302949763e+01,-1.017937014867524637e+00
3.250000000000000000e+03,-7.074181905090287659e-01,4.106394950808625599e-03,-1.768545476272571548e+01,1.026598737702156261e-01
3.300000000000000000e+03,-7.181383948138432283e-01,1.925781234959278443e-02,-1.795345987034607660e+01,4.814453087398194997e-01
3.350000000000000000e+03,-7.137098064972340339e-01,3.872553074147161434e-03,-1.784274516243084818e+01,9.681382685367902197e-02
3.400000000000000000e+03,-6.936275079218323647e-01,-3.374914867878705399e-02,-1.734068769804580512e+01,-8.437287169696762179e-01
3.450000000000000000e+03,-6.671870015775637208e-01,-8.454037225989752269e-02,-1.667967503943908980e+01,-2.113509306497437734e+00
3.500000000000000000e+03,-6.474086497794659945e-01,-1.338962897927735152e-01,-1.618521624448664653e+01,-3.347407244819337269e+00
3.550000000000000000e+03,-6.436081513083182770e-01,-1.586572485790906650e-01,-1.609020378270795248e+01,-3.966431214477265765e+00
3.600000000000000000e+03,-6.547238107013656494e-01,-1.427510693860991053e-01,-1.636809526753413735e+01,-3.568776734652476801e+00
3.650000000000000000e+03,-6.728903426188062031e-01,-9.286351637397002867e-02,-1.682225856547015042e+01,-2.321587909349250189e+00
3.700000000000000000e+03,-6.924234058631330013e-01,-3.423881024623137009e-02,-1.731058514657832248e+01,-8.559702561557840372e-01
3.750000000000000000e+03,-7.094325493917940095e-01,6.805778853205921020e-03,-1.773581373479484569e+01,1.701444713301479839e-01
3.800000000000000000e+03,-7.174784255895213514e-01,1.638997221747542921e-02,-1.793696063973802879e+01,4.097493054368856469e-01
3.850000000000000000e+03,-7.099195674257967603e-01,-3.681217829187871660e-03,-1.774798918564491501e+01,-9.203044572969677761e-02
3.900000000000000000e+03,-6.875437849671925949e-01,-4.445022980850657501e-02,-1.718859462417981021e+01,-1.111255745212664126e+00
3.950000000000000000e+03,-6.606361015047788054e-01,-9.687830735307248475e-02,-1.651590253761946769e+01,-2.421957683826811536e+00
